TOW,0,200901030buf
YdsL,157,200901030buf
TOL,3,200901030buf
Winner,Carolina Panthers,200901030car
Loser,New Orleans Saints,200901030car
PtsW,23,200901030car
PtsL,10,200901030car
YdsW,327,200901030car
TOW,0,200901030car
YdsL,213,200901030car
TOL,3,200901030car
Winner,New York Giants,200809040nyg
Loser,Washington Redskins,200809040nyg
PtsW,16,200809040nyg
PtsL,7,200809040nyg
YdsW,354,200809040nyg
TOW,1,200809040nyg
YdsL,209,200809040nyg
TOL,0,200809040nyg
Winner,Philadelphia Eagles,200809070phi
Loser,St. Louis Rams,200809070phi
PtsW,38,200809070phi
PtsL,3,200809070phi
YdsW,522,200809070phi
TOW,0,200809070phi
YdsL,166,200809070phi
TOL,0,200809070phi
Winner,Pittsburgh Steelers,200809070pit
Loser,Houston Texans,200809070pit
PtsW,38,200809070pit
PtsL,17,200809070pit
YdsW,305,200809070pit
TOW,1,200809070pit
YdsL,234,200809070pit
TOL,3,200809070pit
Winner,Arizona Cardinals,200809070sfo
Loser,San Francisco 49ers,200809070sfo
PtsW,23,200809070sfo
PtsL,13,200809070sfo
YdsW,285,200809070sfo
TOW,0,200809070sfo
YdsL,291,200809070sfo
TOL,5,200809070sfo
Winner,Baltimore Ravens,200809070rav
Loser,Cincinnati Bengals,200809070rav
PtsW,17,200809070rav
PtsL,10,200809070rav
YdsW,358,200809070rav
TOW,2,200809070rav
YdsL,154,200809070rav
TOL,2,200809070rav
Winner,Carolina Panthers,200809070sdg
Loser,San Diego Chargers,200809070sdg
PtsW,26,200809070sdg
PtsL,24,200809070sdg
YdsW,388,200809070sdg
TOW,1,200809070sdg
YdsL,316,200809070sdg
TOL,1,200809070sdg
Winner,Chicago Bears,200809070clt
Loser,Indianapolis Colts,200809070clt
PtsW,29,200809070clt
PtsL,13,200809070clt
YdsW,319,200809070clt
TOW,0,200809070clt
YdsL,293,200809070clt
TOL,1,200809070clt
Winner,New Orleans Saints,200809070nor
Loser,Tampa Bay Buccaneers,200809070nor
PtsW,24,200809070nor
PtsL,20,200809070nor
YdsW,438,200809070nor
TOW,1,200809070nor
YdsL,352,200809070nor
TOL,1,200809070nor
Winner,Buffalo Bills,200809070buf
Loser,Seattle Seahawks,200809070buf
PtsW,34,200809070buf
PtsL,10,200809070buf
YdsW,338,200809070buf
TOW,0,200809070buf
YdsL,252,200809070buf
TOL,2,200809070buf
Winner,Dallas Cowboys,200809070cle
Loser,Cleveland Browns,200809070cle
PtsW,28,200809070cle
PtsL,10,200809070cle
YdsW,487,200809070cle
TOW,1,200809070cle
YdsL,205,200809070cle
TOL,0,200809070cle
Winner,Atlanta Falcons,200809070atl
Loser,Detroit Lions,200809070atl
PtsW,34,200809070atl
PtsL,21,200809070atl
YdsW,474,200809070atl
TOW,0,200809070atl
YdsL,316,200809070atl
TOL,1,200809070atl
Winner,Tennessee Titans,200809070oti
Loser,Jacksonville Jaguars,200809070oti
PtsW,17,200809070oti
PtsL,10,200809070oti
YdsW,309,200809070oti
TOW,2,200809070oti
YdsL,189,200809070oti
TOL,3,200809070oti
Winner,New England Patriots,200809070nwe
Loser,Kansas City Chiefs,200809070nwe
PtsW,17,200809070nwe
PtsL,10,200809070nwe
YdsW,338,200809070nwe
TOW,2,200809070nwe
YdsL,284,200809070nwe
TOL,1,200809070nwe
Winner,New York Jets,200809070mia
Loser,Miami Dolphins,200809070mia
PtsW,20,200809070mia
PtsL,14,200809070mia
YdsW,293,200809070mia
TOW,1,200809070mia
YdsL,277,200809070mia
TOL,1,200809070mia
Winner,Denver Broncos,200809080rai
Loser,Oakland Raiders,200809080rai
PtsW,41,200809080rai
PtsL,14,200809080rai
YdsW,441,200809080rai
TOW,0,200809080rai
YdsL,307,200809080rai
TOL,1,200809080rai
Winner,Green Bay Packers,200809080gnb
Loser,Minnesota Vikings,200809080gnb
PtsW,24,200809080gnb
PtsL,19,200809080gnb
YdsW,317,200809080gnb
TOW,0,200809080gnb
YdsL,355,200809080gnb
TOL,1,200809080gnb
Winner,Oakland Raiders,200809140kan
Loser,Kansas City Chiefs,200809140kan
PtsW,23,200809140kan
PtsL,8,200809140kan
YdsW,355,200809140kan
TOW,2,200809140kan
YdsL,190,200809140kan
TOL,2,200809140kan
Winner,Denver Broncos,200809140den
Loser,San Diego Chargers,200809140den
PtsW,39,200809140den
PtsL,38,200809140den
YdsW,486,200809140den
TOW,1,200809140den
YdsL,456,200809140den
TOL,1,200809140den
Winner,Tampa Bay Buccaneers,200809140tam
Loser,Atlanta Falcons,200809140tam
PtsW,24,200809140tam
PtsL,9,200809140tam
YdsW,311,200809140tam
TOW,1,200809140tam
YdsL,234,200809140tam
TOL,2,200809140tam
Winner,Washington Redskins,200809140was
Loser,New Orleans Saints,200809140was
PtsW,29,200809140was
PtsL,24,200809140was
YdsW,455,200809140was
TOW,1,200809140was
YdsL,250,200809140was
TOL,3,200809140was
Winner,New York Giants,200809140ram
Loser,St. Louis Rams,200809140ram
PtsW,41,200809140ram
PtsL,13,200809140ram
YdsW,441,200809140ram
TOW,0,200809140ram
YdsL,201,200809140ram
TOL,1,200809140ram
Winner,San Francisco 49ers,200809140sea
Loser,Seattle Seahawks,200809140sea
PtsW,33,200809140sea
PtsL,30,200809140sea
YdsW,365,200809140sea
TOW,1,200809140sea
YdsL,351,200809140sea
TOL,3,200809140sea
Winner,Pittsburgh Steelers,200809140cle
Loser,Cleveland Browns,200809140cle
PtsW,10,200809140cle
PtsL,6,200809140cle
YdsW,281,200809140cle
TOW,0,200809140cle
YdsL,208,200809140cle
TOL,2,200809140cle
Winner,Tennessee Titans,200809140cin
Loser,Cincinnati Bengals,200809140cin
PtsW,24,200809140cin
PtsL,7,200809140cin
YdsW,295,200809140cin
TOW,1,200809140cin
YdsL,215,200809140cin
TOL,2,200809140cin
Winner,Buffalo Bills,200809140jax
Loser,Jacksonville Jaguars,200809140jax
PtsW,20,200809140jax
PtsL,16,200809140jax
YdsW,285,200809140jax
TOW,1,200809140jax
YdsL,243,200809140jax
TOL,2,200809140jax
Winner,New England Patriots,200809140nyj
Loser,New York Jets,200809140nyj
PtsW,19,200809140nyj
PtsL,10,200809140nyj
YdsW,260,200809140nyj
TOW,0,200809140nyj
YdsL,256,200809140nyj
TOL,1,200809140nyj
Winner,Arizona Cardinals,200809140crd
Loser,Miami Dolphins,200809140crd
PtsW,31,200809140crd
PtsL,10,200809140crd
YdsW,445,200809140crd
TOW,0,200809140crd
YdsL,236,200809140crd
TOL,0,200809140crd
Winner,Green Bay Packers,200809140det
Loser,Detroit Lions,200809140det
PtsW,48,200809140det
PtsL,25,200809140det
YdsW,447,200809140det
TOW,1,200809140det
YdsL,311,200809140det
TOL,3,200809140det
Winner,Indianapolis Colts,200809140min
Loser,Minnesota Vikings,200809140min
PtsW,18,200809140min
PtsL,15,200809140min
YdsW,321,200809140min
TOW,2,200809140min
YdsL,299,200809140min
TOL,1,200809140min
Winner,Carolina Panthers,200809140car
Loser,Chicago Bears,200809140car
PtsW,20,200809140car
PtsL,17,200809140car
YdsW,216,200809140car
TOW,1,200809140car
YdsL,256,200809140car
TOL,2,200809140car
Winner,Dallas Cowboys,200809150dal
Loser,Philadelphia Eagles,200809150dal
PtsW,41,200809150dal
PtsL,37,200809150dal
YdsW,380,200809150dal
TOW,2,200809150dal
YdsL,337,200809150dal
TOL,1,200809150dal
Winner,Tennessee Titans,200809210oti
Loser,Houston Texans,200809210oti
PtsW,31,200809210oti
PtsL,12,200809210oti
YdsW,343,200809210oti
TOW,2,200809210oti
YdsL,317,200809210oti
TOL,3,200809210oti
Winner,Seattle Seahawks,200809210sea
Loser,St. Louis Rams,200809210sea
PtsW,37,200809210sea
PtsL,13,200809210sea
YdsW,407,200809210sea
TOW,1,200809210sea
YdsL,240,200809210sea
TOL,2,200809210sea
Winner,Philadelphia Eagles,200809210phi
Loser,Pittsburgh Steelers,200809210phi
PtsW,15,200809210phi
PtsL,6,200809210phi
YdsW,260,200809210phi
TOW,3,200809210phi
YdsL,181,200809210phi
TOL,3,200809210phi
Winner,San Francisco 49ers,200809210sfo
Loser,Detroit Lions,200809210sfo
PtsW,31,200809210sfo
PtsL,13,200809210sfo
YdsW,370,200809210sfo
TOW,0,200809210sfo
YdsL,240,200809210sfo
TOL,2,200809210sfo
Winner,Washington Redskins,200809210was
Loser,Arizona Cardinals,200809210was
PtsW,24,200809210was
PtsL,17,200809210was
YdsW,323,200809210was
TOW,0,200809210was
YdsL,313,200809210was
TOL,2,200809210was
Winner,Baltimore Ravens,200809210rav
Loser,Cleveland Browns,200809210rav
PtsW,28,200809210rav
PtsL,10,200809210rav
YdsW,273,200809210rav
TOW,2,200809210rav
YdsL,169,200809210rav
TOL,3,200809210rav
Winner,Tampa Bay Buccaneers,200809210chi
Loser,Chicago Bears,200809210chi
PtsW,27,200809210chi
PtsL,24,200809210chi
YdsW,454,200809210chi
TOW,4,200809210chi
YdsL,405,200809210chi
TOL,2,200809210chi
Winner,Buffalo Bills,200809210buf
Loser,Oakland Raiders,200809210buf
PtsW,24,200809210buf
PtsL,23,200809210buf
YdsW,378,200809210buf
TOW,3,200809210buf
YdsL,247,200809210buf
TOL,1,200809210buf
Winner,Denver Broncos,200809210den
Loser,New Orleans Saints,200809210den
PtsW,34,200809210den
PtsL,32,200809210den
YdsW,369,200809210den
TOW,2,200809210den
YdsL,502,200809210den
TOL,1,200809210den
Winner,Miami Dolphins,200809210nwe
Loser,New England Patriots,200809210nwe
PtsW,38,200809210nwe
PtsL,13,200809210nwe
YdsW,461,200809210nwe
TOW,0,200809210nwe
YdsL,215,200809210nwe
TOL,2,200809210nwe
Winner,Minnesota Vikings,200809210min
Loser,Carolina Panthers,200809210min
PtsW,20,200809210min
PtsL,10,200809210min
YdsW,305,200809210min
TOW,1,200809210min
YdsL,204,200809210min
TOL,2,200809210min
Winner,New York Giants,200809210nyg
Loser,Cincinnati Bengals,200809210nyg
PtsW,26,200809210nyg
PtsL,23,200809210nyg
YdsW,406,200809210nyg
TOW,0,200809210nyg
YdsL,347,200809210nyg
TOL,0,200809210nyg
Winner,Dallas Cowboys,200809210gnb
Loser,Green Bay Packers,200809210gnb
PtsW,27,200809210gnb
PtsL,16,200809210gnb
YdsW,453,200809210gnb
TOW,2,200809210gnb
YdsL,334,200809210gnb
TOL,1,200809210gnb
Winner,Jacksonville Jaguars,200809210clt
Loser,Indianapolis Colts,200809210clt
PtsW,23,200809210clt
PtsL,21,200809210clt
YdsW,403,200809210clt
TOW,1,200809210clt
YdsL,325,200809210clt
TOL,2,200809210clt
Winner,Atlanta Falcons,200809210atl
Loser,Kansas City Chiefs,200809210atl
PtsW,38,200809210atl
PtsL,14,200809210atl
YdsW,378,200809210atl
TOW,1,200809210atl
YdsL,301,200809210atl
TOL,3,200809210atl
Winner,San Diego Chargers,200809220sdg
Loser,New York Jets,200809220sdg
PtsW,48,200809220sdg
PtsL,29,200809220sdg
YdsW,357,200809220sdg
TOW,1,200809220sdg
YdsL,308,200809220sdg
TOL,4,200809220sdg
Winner,Jacksonville Jaguars,200809280jax
Loser,Houston Texans,200809280jax
PtsW,30,200809280jax
PtsL,27,200809280jax
YdsW,375,200809280jax
TOW,0,200809280jax
YdsL,386,200809280jax
TOL,0,200809280jax
Winner,New Orleans Saints,200809280nor
Loser,San Francisco 49ers,200809280nor
PtsW,31,200809280nor
PtsL,17,200809280nor
YdsW,467,200809280nor
TOW,2,200809280nor
YdsL,312,200809280nor
TOL,3,200809280nor
Winner,Washington Redskins,200809280dal
Loser,Dallas Cowboys,200809280dal
PtsW,26,200809280dal
PtsL,24,200809280dal
YdsW,381,200809280dal
TOW,0,200809280dal
YdsL,344,200809280dal
TOL,1,200809280dal
Winner,Buffalo Bills,200809280ram
Loser,St. Louis Rams,200809280ram
PtsW,31,200809280ram
PtsL,14,200809280ram
YdsW,277,200809280ram
TOW,1,200809280ram
YdsL,380,200809280ram
TOL,2,200809280ram
Winner,Tampa Bay Buccaneers,200809280tam
Loser,Green Bay Packers,200809280tam
PtsW,30,200809280tam
PtsL,21,200809280tam
YdsW,327,200809280tam
TOW,3,200809280tam
YdsL,181,200809280tam
TOL,4,200809280tam
Winner,San Diego Chargers,200809280rai
Loser,Oakland Raiders,200809280rai
PtsW,28,200809280rai
PtsL,18,200809280rai
YdsW,295,200809280rai
TOW,2,200809280rai
YdsL,323,200809280rai
TOL,2,200809280rai
Winner,Chicago Bears,200809280chi
Loser,Philadelphia Eagles,200809280chi
PtsW,24,200809280chi
PtsL,20,200809280chi
YdsW,256,200809280chi
TOW,4,200809280chi
YdsL,340,200809280chi
TOL,2,200809280chi
Winner,Tennessee Titans,200809280oti
Loser,Minnesota Vikings,200809280oti
PtsW,30,200809280oti
PtsL,17,200809280oti
YdsW,275,200809280oti
TOW,1,200809280oti
YdsL,333,200809280oti
TOL,4,200809280oti
Winner,Carolina Panthers,200809280car
Loser,Atlanta Falcons,200809280car
PtsW,24,200809280car
PtsL,9,200809280car
YdsW,401,200809280car
TOW,0,200809280car
YdsL,268,200809280car
TOL,0,200809280car
Winner,Kansas City Chiefs,200809280kan
Loser,Denver Broncos,200809280kan
PtsW,33,200809280kan
PtsL,19,200809280kan
YdsW,370,200809280kan
TOW,1,200809280kan
YdsL,446,200809280kan
TOL,4,200809280kan
Winner,New York Jets,200809280nyj
Loser,Arizona Cardinals,200809280nyj
PtsW,56,200809280nyj
PtsL,35,200809280nyj
YdsW,373,200809280nyj
TOW,1,200809280nyj
YdsL,468,200809280nyj
TOL,7,200809280nyj
Winner,Cleveland Browns,200809280cin
Loser,Cincinnati Bengals,200809280cin
PtsW,20,200809280cin
PtsL,12,200809280cin
YdsW,261,200809280cin
TOW,2,200809280cin
YdsL,211,200809280cin
TOL,5,200809280cin
Winner,Pittsburgh Steelers,200809290pit
Loser,Baltimore Ravens,200809290pit
PtsW,23,200809290pit
PtsL,20,200809290pit
YdsW,237,200809290pit
TOW,1,200809290pit
YdsL,243,200809290pit
TOL,1,200809290pit
Winner,New England Patriots,200810050sfo
Loser,San Francisco 49ers,200810050sfo
PtsW,30,200810050sfo
PtsL,21,200810050sfo
YdsW,377,200810050sfo
TOW,2,200810050sfo
YdsL,199,200810050sfo
TOL,3,200810050sfo
Winner,Indianapolis Colts,200810050htx
Loser,Houston Texans,200810050htx
PtsW,31,200810050htx
PtsL,27,200810050htx
YdsW,314,200810050htx
TOW,1,200810050htx
YdsL,391,200810050htx
TOL,3,200810050htx
Winner,New York Giants,200810050nyg
Loser,Seattle Seahawks,200810050nyg
PtsW,44,200810050nyg
PtsL,6,200810050nyg
YdsW,523,200810050nyg
TOW,0,200810050nyg
YdsL,187,200810050nyg
TOL,1,200810050nyg
Winner,Miami Dolphins,200810050mia
Loser,San Diego Chargers,200810050mia
PtsW,17,200810050mia
PtsL,10,200810050mia
YdsW,390,200810050mia
TOW,1,200810050mia
YdsL,202,200810050mia
TOL,0,200810050mia
Winner,Pittsburgh Steelers,200810050jax
Loser,Jacksonville Jaguars,200810050jax
PtsW,26,200810050jax
PtsL,21,200810050jax
YdsW,415,200810050jax
TOW,1,200810050jax
YdsL,213,200810050jax
TOL,0,200810050jax
Winner,Tennessee Titans,200810050rav
Loser,Baltimore Ravens,200810050rav
PtsW,13,200810050rav
PtsL,10,200810050rav
YdsW,210,200810050rav
TOW,2,200810050rav
YdsL,285,200810050rav
TOL,2,200810050rav
Winner,Carolina Panthers,200810050car
Loser,Kansas City Chiefs,200810050car
PtsW,34,200810050car
PtsL,0,200810050car
YdsW,441,200810050car
TOW,2,200810050car
YdsL,127,200810050car
TOL,3,200810050car
Winner,Washington Redskins,200810050phi
Loser,Philadelphia Eagles,200810050phi
PtsW,23,200810050phi
PtsL,17,200810050phi
YdsW,388,200810050phi
TOW,0,200810050phi
YdsL,254,200810050phi
TOL,0,200810050phi
Winner,Dallas Cowboys,200810050dal
Loser,Cincinnati Bengals,200810050dal
PtsW,31,200810050dal
PtsL,22,200810050dal
YdsW,373,200810050dal
TOW,2,200810050dal
YdsL,269,200810050dal
TOL,2,200810050dal
Winner,Chicago Bears,200810050det
Loser,Detroit Lions,200810050det
PtsW,34,200810050det
PtsL,7,200810050det
YdsW,425,200810050det
TOW,1,200810050det
YdsL,185,200810050det
TOL,2,200810050det
Winner,Arizona Cardinals,200810050crd
Loser,Buffalo Bills,200810050crd
PtsW,41,200810050crd
PtsL,17,200810050crd
YdsW,373,200810050crd
TOW,0,200810050crd
YdsL,287,200810050crd
TOL,4,200810050crd
Winner,Atlanta Falcons,200810050gnb
Loser,Green Bay Packers,200810050gnb
PtsW,27,200810050gnb
PtsL,24,200810050gnb
YdsW,370,200810050gnb
TOW,1,200810050gnb
YdsL,408,200810050gnb
TOL,1,200810050gnb
Winner,Denver Broncos,200810050den
Loser,Tampa Bay Buccaneers,200810050den
PtsW,16,200810050den
PtsL,13,200810050den
YdsW,333,200810050den
TOW,1,200810050den
YdsL,307,200810050den
TOL,1,200810050den
Winner,Minnesota Vikings,200810060nor
Loser,New Orleans Saints,200810060nor
PtsW,30,200810060nor
PtsL,27,200810060nor
YdsW,270,200810060nor
TOW,0,200810060nor
YdsL,375,200810060nor
TOL,4,200810060nor
Winner,St. Louis Rams,200810120was
Loser,Washington Redskins,200810120was
PtsW,19,200810120was
PtsL,17,200810120was
YdsW,200,200810120was
TOW,1,200810120was
YdsL,368,200810120was
TOL,3,200810120was
Winner,San Diego Chargers,200810120sdg
Loser,New England Patriots,200810120sdg
PtsW,30,200810120sdg
PtsL,10,200810120sdg
YdsW,404,200810120sdg
TOW,1,200810120sdg
YdsL,299,200810120sdg
TOL,1,200810120sdg
Winner,Indianapolis Colts,200810120clt
Loser,Baltimore Ravens,200810120clt
PtsW,31,200810120clt
PtsL,3,200810120clt
YdsW,334,200810120clt
TOW,0,200810120clt
YdsL,260,200810120clt
TOL,5,200810120clt
Winner,Houston Texans,200810120htx
Loser,Miami Dolphins,200810120htx
PtsW,29,200810120htx
PtsL,28,200810120htx
YdsW,485,200810120htx
TOW,4,200810120htx
YdsL,370,200810120htx
TOL,1,200810120htx
Winner,Minnesota Vikings,200810120min
Loser,Detroit Lions,200810120min
PtsW,12,200810120min
PtsL,10,200810120min
YdsW,392,200810120min
TOW,3,200810120min
YdsL,212,200810120min
TOL,1,200810120min
Winner,Green Bay Packers,200810120sea
Loser,Seattle Seahawks,200810120sea
PtsW,27,200810120sea
PtsL,17,200810120sea
YdsW,313,200810120sea
TOW,1,200810120sea
YdsL,177,200810120sea
TOL,2,200810120sea
Winner,New Orleans Saints,200810120nor
Loser,Oakland Raiders,200810120nor
PtsW,34,200810120nor
PtsL,3,200810120nor
YdsW,441,200810120nor
TOW,0,200810120nor
YdsL,226,200810120nor
TOL,2,200810120nor
Winner,Jacksonville Jaguars,200810120den
Loser,Denver Broncos,200810120den
PtsW,24,200810120den
PtsL,17,200810120den
YdsW,416,200810120den
TOW,2,200810120den
YdsL,323,200810120den
TOL,3,200810120den
Winner,Philadelphia Eagles,200810120sfo
Loser,San Francisco 49ers,200810120sfo
PtsW,40,200810120sfo
PtsL,26,200810120sfo
YdsW,383,200810120sfo
TOW,1,200810120sfo
YdsL,306,200810120sfo
TOL,3,200810120sfo
Winner,Arizona Cardinals,200810120crd
Loser,Dallas Cowboys,200810120crd
PtsW,30,200810120crd
PtsL,24,200810120crd
YdsW,276,200810120crd
TOW,3,200810120crd
YdsL,374,200810120crd
TOL,1,200810120crd
Winner,New York Jets,200810120nyj
Loser,Cincinnati Bengals,200810120nyj
PtsW,26,200810120nyj
PtsL,14,200810120nyj
YdsW,252,200810120nyj
TOW,3,200810120nyj
YdsL,171,200810120nyj
TOL,1,200810120nyj
Winner,Atlanta Falcons,200810120atl
Loser,Chicago Bears,200810120atl
PtsW,22,200810120atl
PtsL,20,200810120atl
YdsW,376,200810120atl
TOW,1,200810120atl
YdsL,361,200810120atl
TOL,1,200810120atl
Winner,Tampa Bay Buccaneers,200810120tam
Loser,Carolina Panthers,200810120tam
PtsW,27,200810120tam
PtsL,3,200810120tam
YdsW,315,200810120tam
TOW,0,200810120tam
YdsL,282,200810120tam
TOL,3,200810120tam
Winner,Cleveland Browns,200810130cle
Loser,New York Giants,200810130cle
PtsW,35,200810130cle
PtsL,14,200810130cle
YdsW,454,200810130cle
TOW,0,200810130cle
YdsL,373,200810130cle
TOL,3,200810130cle
Winner,Tampa Bay Buccaneers,200810190tam
Loser,Seattle Seahawks,200810190tam
PtsW,20,200810190tam
PtsL,10,200810190tam
YdsW,402,200810190tam
TOW,1,200810190tam
YdsL,176,200810190tam
TOL,2,200810190tam
Winner,Oakland Raiders,200810190rai
Loser,New York Jets,200810190rai
PtsW,16,200810190rai
PtsL,13,200810190rai
YdsW,344,200810190rai
TOW,0,200810190rai
YdsL,418,200810190rai
TOL,3,200810190rai
Winner,Washington Redskins,200810190was
Loser,Cleveland Browns,200810190was
PtsW,14,200810190was
PtsL,11,200810190was
YdsW,351,200810190was
TOW,1,200810190was
YdsL,236,200810190was
TOL,0,200810190was
Winner,New York Giants,200810190nyg
Loser,San Francisco 49ers,200810190nyg
PtsW,29,200810190nyg
PtsL,17,200810190nyg
YdsW,273,200810190nyg
TOW,0,200810190nyg
YdsL,253,200810190nyg
TOL,3,200810190nyg
Winner,Green Bay Packers,200810190gnb
Loser,Indianapolis Colts,200810190gnb
PtsW,34,200810190gnb
PtsL,14,200810190gnb
YdsW,302,200810190gnb
TOW,0,200810190gnb
YdsL,302,200810190gnb
TOL,2,200810190gnb
Winner,Houston Texans,200810190htx
Loser,Detroit Lions,200810190htx
PtsW,28,200810190htx
PtsL,21,200810190htx
YdsW,404,200810190htx
TOW,1,200810190htx
YdsL,326,200810190htx
TOL,0,200810190htx
Winner,Tennessee Titans,200810190kan
Loser,Kansas City Chiefs,200810190kan
PtsW,34,200810190kan
PtsL,10,200810190kan
YdsW,455,200810190kan
TOW,0,200810190kan
YdsL,272,200810190kan
TOL,0,200810190kan
Winner,Baltimore Ravens,200810190mia
Loser,Miami Dolphins,200810190mia
PtsW,27,200810190mia
PtsL,13,200810190mia
YdsW,357,200810190mia
TOW,1,200810190mia
YdsL,359,200810190mia
TOL,1,200810190mia
Winner,Buffalo Bills,200810190buf
Loser,San Diego Chargers,200810190buf
PtsW,23,200810190buf
PtsL,14,200810190buf
YdsW,370,200810190buf
TOW,0,200810190buf
YdsL,263,200810190buf
TOL,3,200810190buf
Winner,St. Louis Rams,200810190ram
Loser,Dallas Cowboys,200810190ram
PtsW,34,200810190ram
PtsL,14,200810190ram
YdsW,325,200810190ram
TOW,0,200810190ram
YdsL,341,200810190ram
TOL,4,200810190ram
Winner,Pittsburgh Steelers,200810190cin
Loser,Cincinnati Bengals,200810190cin
PtsW,38,200810190cin
PtsL,10,200810190cin
YdsW,375,200810190cin
TOW,0,200810190cin
YdsL,212,200810190cin
TOL,1,200810190cin
Winner,Carolina Panthers,200810190car
Loser,New Orleans Saints,200810190car
PtsW,30,200810190car
PtsL,7,200810190car
YdsW,336,200810190car
TOW,0,200810190car
YdsL,343,200810190car
TOL,2,200810190car
Winner,Chicago Bears,200810190chi
Loser,Minnesota Vikings,200810190chi
PtsW,48,200810190chi
PtsL,41,200810190chi
YdsW,327,200810190chi
TOW,1,200810190chi
YdsL,439,200810190chi
TOL,5,200810190chi
Winner,New England Patriots,200810200nwe
Loser,Denver Broncos,200810200nwe
PtsW,41,200810200nwe
PtsL,7,200810200nwe
YdsW,404,200810200nwe
TOW,0,200810200nwe
YdsL,275,200810200nwe
TOL,5,200810200nwe
Winner,New York Jets,200810260nyj
Loser,Kansas City Chiefs,200810260nyj
PtsW,28,200810260nyj
PtsL,24,200810260nyj
YdsW,420,200810260nyj
TOW,3,200810260nyj
YdsL,330,200810260nyj
TOL,0,200810260nyj
Winner,Seattle Seahawks,200810260sfo
Loser,San Francisco 49ers,200810260sfo
PtsW,34,200810260sfo
PtsL,13,200810260sfo
YdsW,261,200810260sfo
TOW,0,200810260sfo
YdsL,388,200810260sfo
TOL,2,200810260sfo
Winner,Baltimore Ravens,200810260rav
Loser,Oakland Raiders,200810260rav
PtsW,29,200810260rav
PtsL,10,200810260rav
YdsW,375,200810260rav
TOW,1,200810260rav
YdsL,234,200810260rav
TOL,1,200810260rav
Winner,New York Giants,200810260pit
Loser,Pittsburgh Steelers,200810260pit
PtsW,21,200810260pit
PtsL,14,200810260pit
YdsW,282,200810260pit
TOW,0,200810260pit
YdsL,249,200810260pit
TOL,4,200810260pit
Winner,Miami Dolphins,200810260mia
Loser,Buffalo Bills,200810260mia
PtsW,25,200810260mia
PtsL,16,200810260mia
YdsW,358,200810260mia
TOW,1,200810260mia
YdsL,339,200810260mia
TOL,4,200810260mia
Winner,Philadelphia Eagles,200810260phi
Loser,Atlanta Falcons,200810260phi
PtsW,27,200810260phi
PtsL,14,200810260phi
YdsW,432,200810260phi
TOW,1,200810260phi
YdsL,335,200810260phi
TOL,3,200810260phi
Winner,New England Patriots,200810260nwe
Loser,St. Louis Rams,200810260nwe
PtsW,23,200810260nwe
PtsL,16,200810260nwe
YdsW,348,200810260nwe
TOW,2,200810260nwe
YdsL,358,200810260nwe
TOL,1,200810260nwe
Winner,Cleveland Browns,200810260jax
Loser,Jacksonville Jaguars,200810260jax
PtsW,23,200810260jax
PtsL,17,200810260jax
YdsW,327,200810260jax
TOW,0,200810260jax
YdsL,380,200810260jax
TOL,1,200810260jax
Winner,Washington Redskins,200810260det
Loser,Detroit Lions,200810260det
PtsW,25,200810260det
PtsL,17,200810260det
YdsW,439,200810260det
TOW,1,200810260det
YdsL,274,200810260det
TOL,0,200810260det
Winner,Dallas Cowboys,200810260dal
Loser,Tampa Bay Buccaneers,200810260dal
PtsW,13,200810260dal
PtsL,9,200810260dal
YdsW,172,200810260dal
TOW,0,200810260dal
YdsL,262,200810260dal
TOL,1,200810260dal
Winner,New Orleans Saints,200810260nor
Loser,San Diego Chargers,200810260nor
PtsW,37,200810260nor
PtsL,32,200810260nor
YdsW,409,200810260nor
TOW,0,200810260nor
YdsL,451,200810260nor
TOL,2,200810260nor
Winner,Carolina Panthers,200810260car
Loser,Arizona Cardinals,200810260car
PtsW,27,200810260car
PtsL,23,200810260car
YdsW,351,200810260car
TOW,1,200810260car
YdsL,425,200810260car
TOL,2,200810260car
Winner,Houston Texans,200810260htx
Loser,Cincinnati Bengals,200810260htx
PtsW,35,200810260htx
PtsL,6,200810260htx
YdsW,384,200810260htx
TOW,0,200810260htx
YdsL,253,200810260htx
TOL,3,200810260htx
Winner,Tennessee Titans,200810270oti
Loser,Indianapolis Colts,200810270oti
PtsW,31,200810270oti
PtsL,21,200810270oti
YdsW,281,200810270oti
TOW,0,200810270oti
YdsL,317,200810270oti
TOL,2,200810270oti
Winner,Philadelphia Eagles,200811020sea
Loser,Seattle Seahawks,200811020sea
PtsW,26,200811020sea
PtsL,7,200811020sea
YdsW,419,200811020sea
TOW,1,200811020sea
YdsL,233,200811020sea
TOL,0,200811020sea
Winner,Arizona Cardinals,200811020ram
Loser,St. Louis Rams,200811020ram
PtsW,34,200811020ram
PtsL,13,200811020ram
YdsW,510,200811020ram
TOW,0,200811020ram
YdsL,231,200811020ram
TOL,3,200811020ram
Winner,Atlanta Falcons,200811020rai
Loser,Oakland Raiders,200811020rai
PtsW,24,200811020rai
PtsL,0,200811020rai
YdsW,453,200811020rai
TOW,1,200811020rai
YdsL,77,200811020rai
TOL,2,200811020rai
Winner,Tampa Bay Buccaneers,200811020kan
Loser,Kansas City Chiefs,200811020kan
PtsW,30,200811020kan
PtsL,27,200811020kan
YdsW,423,200811020kan
TOW,4,200811020kan
YdsL,384,200811020kan
TOL,1,200811020kan
Winner,Baltimore Ravens,200811020cle
Loser,Cleveland Browns,200811020cle
