Attendance,"71,384",201210140rav
Weather,"69 degrees, relative humidity 45%, wind 1 mph",201210140rav
Vegas Line,Baltimore Ravens -3.0,201210140rav
Over/Under,45.0 (over),201210140rav
Stadium,MetLife Stadium,201210140nyj
Start Time,1:02pm,201210140nyj
Surface,fieldturf,201210140nyj
Duration,2:58,201210140nyj
Attendance,"79,088",201210140nyj
Vegas Line,New York Jets -3.0,201210140nyj
Over/Under,44.0 (push),201210140nyj
Stadium,Lincoln Financial Field,201210140phi
Start Time,1:03pm,201210140phi
Surface,grass,201210140phi
Duration,3:47,201210140phi
Attendance,"69,144",201210140phi
Weather,"66 degrees, relative humidity 58%, wind 1 mph",201210140phi
Vegas Line,Philadelphia Eagles -3.5,201210140phi
Over/Under,47.5 (over),201210140phi
Stadium,Reliant Stadium (retractable roof),201210140htx
Start Time,7:30pm,201210140htx
Surface,grass,201210140htx
Duration,3:07,201210140htx
Attendance,"71,702",201210140htx
Weather,"81 degrees, wind 5 mph",201210140htx
Vegas Line,Houston Texans -4.0,201210140htx
Over/Under,46.5 (over),201210140htx
Stadium,Candlestick Park,201210140sfo
Start Time,1:23pm,201210140sfo
Surface,grass,201210140sfo
Duration,3:01,201210140sfo
Attendance,"69,732",201210140sfo
Weather,"61 degrees, relative humidity 80%, wind 7 mph",201210140sfo
Vegas Line,San Francisco 49ers -7.0,201210140sfo
Over/Under,46.5 (under),201210140sfo
Stadium,Raymond James Stadium,201210140tam
Start Time,1:00pm,201210140tam
Surface,grass,201210140tam
Duration,3:04,201210140tam
Attendance,"46,500",201210140tam
Weather,"85 degrees, relative humidity 55%, wind 9 mph",201210140tam
Vegas Line,Tampa Bay Buccaneers -5.0,201210140tam
Over/Under,39.5 (over),201210140tam
Stadium,CenturyLink Field,201210140sea
Start Time,1:04pm,201210140sea
Surface,fieldturf,201210140sea
Duration,3:12,201210140sea
Attendance,"68,137",201210140sea
Weather,"63 degrees, relative humidity 80%, wind 9 mph",201210140sea
Vegas Line,New England Patriots -4.0,201210140sea
Over/Under,42.5 (over),201210140sea
Stadium,University of Phoenix Stadium (retractable roof),201210140crd
Start Time,1:05pm,201210140crd
Surface,grass,201210140crd
Duration,3:23,201210140crd
Attendance,"60,385",201210140crd
Vegas Line,Arizona Cardinals -5.0,201210140crd
Over/Under,44.0 (under),201210140crd
Stadium,Georgia Dome (dome),201210140atl
Start Time,1:01pm,201210140atl
Surface,fieldturf,201210140atl
Duration,2:59,201210140atl
Attendance,"69,383",201210140atl
Vegas Line,Atlanta Falcons -10.0,201210140atl
Over/Under,49.0 (under),201210140atl
Stadium,Sun Life Stadium,201210140mia
Start Time,1:00pm,201210140mia
Surface,grass,201210140mia
Duration,3:08,201210140mia
Attendance,"52,983",201210140mia
Weather,"84 degrees, relative humidity 72%, wind 2 mph",201210140mia
Vegas Line,Miami Dolphins -5.0,201210140mia
Over/Under,38.0 (under),201210140mia
Stadium,Cleveland Browns Stadium,201210140cle
Start Time,1:02pm,201210140cle
Surface,grass,201210140cle
Duration,3:09,201210140cle
Attendance,"67,060",201210140cle
Weather,"70 degrees, relative humidity 65%, wind 1 mph",201210140cle
Vegas Line,Cincinnati Bengals -2.0,201210140cle
Over/Under,42.0 (over),201210140cle
Stadium,FedEx Field,201210140was
Start Time,4:24pm,201210140was
Surface,grass,201210140was
Duration,3:02,201210140was
Attendance,"78,476",201210140was
Weather,"74 degrees, relative humidity 40%, wind 1 mph",201210140was
Vegas Line,Minnesota Vikings -2.0,201210140was
Over/Under,44.0 (over),201210140was
Stadium,Qualcomm Stadium,201210150sdg
Start Time,5:40pm,201210150sdg
Surface,grass,201210150sdg
Duration,3:07,201210150sdg
Attendance,"68,604",201210150sdg
Weather,"78 degrees, relative humidity 50%, wind 7 mph",201210150sdg
Vegas Line,Pick,201210150sdg
Over/Under,47.5 (over),201210150sdg
Stadium,Candlestick Park,201210180sfo
Start Time,5:29pm,201210180sfo
Surface,grass,201210180sfo
Duration,2:57,201210180sfo
Attendance,"69,732",201210180sfo
Weather,"80 degrees, relative humidity 30%, wind 1 mph",201210180sfo
Vegas Line,San Francisco 49ers -7.5,201210180sfo
Over/Under,37.5 (under),201210180sfo
Stadium,Bank of America Stadium,201210210car
Start Time,1:03pm,201210210car
Surface,grass,201210210car
Duration,3:06,201210210car
Attendance,"73,981",201210210car
Weather,"62 degrees, relative humidity 43%, wind 8 mph",201210210car
Vegas Line,Dallas Cowboys -2.5,201210210car
Over/Under,45.0 (under),201210210car
Stadium,O.co Coliseum,201210210rai
Start Time,1:25pm,201210210rai
Surface,grass,201210210rai
Duration,3:24,201210210rai
Attendance,"51,634",201210210rai
Weather,"62 degrees, relative humidity 49%, wind 1 mph",201210210rai
Vegas Line,Oakland Raiders -6.0,201210210rai
Over/Under,44.0 (over),201210210rai
Stadium,Raymond James Stadium,201210210tam
Start Time,1:02pm,201210210tam
Surface,grass,201210210tam
Duration,3:21,201210210tam
Attendance,"58,906",201210210tam
Weather,"77 degrees, relative humidity 36%, wind 8 mph",201210210tam
Vegas Line,New Orleans Saints -1.5,201210210tam
Over/Under,49.5 (over),201210210tam
Stadium,Reliant Stadium (retractable roof),201210210htx
Start Time,12:02pm,201210210htx
Surface,grass,201210210htx
Duration,3:10,201210210htx
Attendance,"71,708",201210210htx
Weather,"84 degrees, wind 1 mph",201210210htx
Vegas Line,Houston Texans -6.5,201210210htx
Over/Under,47.5 (over),201210210htx
Stadium,Gillette Stadium,201210210nwe
Start Time,4:25pm,201210210nwe
Surface,fieldturf,201210210nwe
Duration,3:26,201210210nwe
Attendance,"68,752",201210210nwe
Weather,"62 degrees, relative humidity 39%, wind 1 mph",201210210nwe
Vegas Line,New England Patriots -10.5,201210210nwe
Over/Under,47.0 (over),201210210nwe
Stadium,Paul Brown Stadium,201210210cin
Start Time,8:30pm,201210210cin
Surface,fieldturf,201210210cin
Duration,3:01,201210210cin
Attendance,"63,411",201210210cin
Weather,"55 degrees, relative humidity 76%, wind 1 mph",201210210cin
Vegas Line,Cincinnati Bengals -1.0,201210210cin
Over/Under,45.5 (under),201210210cin
Stadium,Edward Jones Dome (dome),201210210ram
Start Time,12:00pm,201210210ram
Surface,astroplay,201210210ram
Duration,3:02,201210210ram
Attendance,"64,359",201210210ram
Vegas Line,Green Bay Packers -5.0,201210210ram
Over/Under,45.0 (over),201210210ram
Stadium,Lucas Oil Stadium (retractable roof),201210210clt
Start Time,1:02pm,201210210clt
Surface,fieldturf,201210210clt
Duration,3:00,201210210clt
Attendance,"64,560",201210210clt
Weather,"60 degrees, wind 9 mph",201210210clt
Vegas Line,Indianapolis Colts -1.0,201210210clt
Over/Under,46.5 (under),201210210clt
Stadium,Ralph Wilson Stadium,201210210buf
Start Time,1:02pm,201210210buf
Surface,a_turf,201210210buf
Duration,3:04,201210210buf
Attendance,"68,836",201210210buf
Weather,"55 degrees, relative humidity 75%, wind 1 mph",201210210buf
Vegas Line,Buffalo Bills -4.5,201210210buf
Over/Under,46.5 (over),201210210buf
Stadium,MetLife Stadium,201210210nyg
Start Time,1:03pm,201210210nyg
Surface,fieldturf,201210210nyg
Duration,3:02,201210210nyg
Attendance,"81,352",201210210nyg
Weather,"61 degrees, relative humidity 44%, wind 1 mph",201210210nyg
Vegas Line,New York Giants -6.5,201210210nyg
Over/Under,51.5 (under),201210210nyg
Stadium,Mall of America Field (dome),201210210min
Start Time,12:05pm,201210210min
Surface,sportturf,201210210min
Duration,2:56,201210210min
Attendance,"61,068",201210210min
Vegas Line,Minnesota Vikings -6.5,201210210min
Over/Under,39.5 (under),201210210min
Stadium,Soldier Field (II),201210220chi
Start Time,7:40pm,201210220chi
Surface,grass,201210220chi
Duration,3:13,201210220chi
Attendance,"62,300",201210220chi
Weather,"63 degrees, relative humidity 89%, wind 8 mph",201210220chi
Vegas Line,Chicago Bears -6.5,201210220chi
Over/Under,47.0 (under),201210220chi
Stadium,Mall of America Field (dome),201210250min
Start Time,7:29pm,201210250min
Surface,sportturf,201210250min
Duration,3:20,201210250min
Attendance,"60,860",201210250min
Vegas Line,Minnesota Vikings -5.5,201210250min
Over/Under,43.0 (over),201210250min
Stadium,MetLife Stadium,201210280nyj
Start Time,1:06pm,201210280nyj
Surface,fieldturf,201210280nyj
Duration,3:07,201210280nyj
Attendance,"79,088",201210280nyj
Vegas Line,New York Jets -1.0,201210280nyj
Over/Under,39.0 (push),201210280nyj
Stadium,Ford Field (dome),201210280det
Start Time,1:03pm,201210280det
Surface,fieldturf,201210280det
Duration,2:59,201210280det
Attendance,"63,497",201210280det
Vegas Line,Detroit Lions -3.0,201210280det
Over/Under,42.5 (over),201210280det
Stadium,Cowboys Stadium (dome),201210280dal
Start Time,3:25pm,201210280dal
Surface,matrixturf,201210280dal
Duration,3:25,201210280dal
Attendance,"94,067",201210280dal
Weather,"62 degrees, wind 1 mph",201210280dal
Vegas Line,New York Giants -2.5,201210280dal
Over/Under,48.0 (over),201210280dal
Stadium,Sports Authority Field at Mile High,201210280den
Start Time,6:30pm,201210280den
Surface,grass,201210280den
Duration,3:03,201210280den
Attendance,"76,832",201210280den
Weather,"59 degrees, relative humidity 30%, wind 5 mph",201210280den
Vegas Line,Denver Broncos -6.5,201210280den
Over/Under,55.0 (under),201210280den
Stadium,LP Field,201210280oti
Start Time,12:06pm,201210280oti
Surface,grass,201210280oti
Duration,3:07,201210280oti
Attendance,"69,143",201210280oti
Weather,"52 degrees, relative humidity 49%, wind 1 mph",201210280oti
Vegas Line,Tennessee Titans -3.0,201210280oti
Over/Under,47.0 (under),201210280oti
Stadium,Soldier Field (II),201210280chi
Start Time,12:03pm,201210280chi
Surface,grass,201210280chi
Duration,3:06,201210280chi
Attendance,"62,254",201210280chi
Weather,"49 degrees, relative humidity 51%, wind 1 mph",201210280chi
Vegas Line,Chicago Bears -7.5,201210280chi
Over/Under,41.5 (over),201210280chi
Stadium,Heinz Field,201210280pit
Start Time,1:02pm,201210280pit
Surface,grass,201210280pit
Duration,2:52,201210280pit
Attendance,"62,371",201210280pit
Weather,"45 degrees, relative humidity 88%, wind 1 mph",201210280pit
Vegas Line,Pittsburgh Steelers -4.5,201210280pit
Over/Under,44.0 (under),201210280pit
Stadium,Arrowhead Stadium,201210280kan
Start Time,3:06pm,201210280kan
Surface,grass,201210280kan
Duration,3:00,201210280kan
Attendance,"74,730",201210280kan
Weather,"50 degrees, relative humidity 40%, wind 3 mph",201210280kan
Vegas Line,Kansas City Chiefs -1.0,201210280kan
Over/Under,42.5 (under),201210280kan
Stadium,Lincoln Financial Field,201210280phi
Start Time,1:03pm,201210280phi
Surface,grass,201210280phi
Duration,3:04,201210280phi
Attendance,"69,144",201210280phi
Weather,"58 degrees, relative humidity 75%, wind 1 mph",201210280phi
Vegas Line,Philadelphia Eagles -3.0,201210280phi
Over/Under,43.0 (over),201210280phi
Stadium,Lambeau Field,201210280gnb
Start Time,12:05pm,201210280gnb
Surface,grass,201210280gnb
Duration,3:14,201210280gnb
Attendance,"70,464",201210280gnb
Weather,"44 degrees, relative humidity 47%, wind 1 mph",201210280gnb
Vegas Line,Green Bay Packers -16.0,201210280gnb
Over/Under,45.5 (under),201210280gnb
Stadium,Wembley Stadium (dome),201210280ram
Start Time,5:06pm,201210280ram
Surface,astroplay,201210280ram
Duration,3:07,201210280ram
Attendance,"84,004",201210280ram
Weather,"49 degrees, wind 9 mph",201210280ram
Vegas Line,New England Patriots -7.0,201210280ram
Over/Under,46.0 (over),201210280ram
Stadium,Cleveland Browns Stadium,201210280cle
Start Time,1:06pm,201210280cle
Surface,grass,201210280cle
Duration,2:57,201210280cle
Attendance,"65,337",201210280cle
Weather,"44 degrees, relative humidity 89%, wind 1 mph",201210280cle
Vegas Line,San Diego Chargers -3.0,201210280cle
Over/Under,41.0 (under),201210280cle
Stadium,University of Phoenix Stadium (retractable roof),201210290crd
Start Time,5:40pm,201210290crd
Surface,grass,201210290crd
Duration,2:52,201210290crd
Attendance,"62,810",201210290crd
Weather,"90 degrees, wind 5 mph",201210290crd
Vegas Line,San Francisco 49ers -7.0,201210290crd
Over/Under,38.5 (under),201210290crd
Stadium,Qualcomm Stadium,201211010sdg
Start Time,5:27pm,201211010sdg
Surface,grass,201211010sdg
Duration,2:55,201211010sdg
Attendance,"55,831",201211010sdg
Weather,"63 degrees, relative humidity 74%, wind 1 mph",201211010sdg
Vegas Line,San Diego Chargers -7.0,201211010sdg
Over/Under,41.0 (over),201211010sdg
Stadium,Paul Brown Stadium,201211040cin
Start Time,1:02pm,201211040cin
Surface,fieldturf,201211040cin
Duration,3:08,201211040cin
Attendance,"63,623",201211040cin
Weather,"48 degrees, relative humidity 59%, wind 1 mph",201211040cin
Vegas Line,Denver Broncos -5.5,201211040cin
Over/Under,47.5 (over),201211040cin
Stadium,FedEx Field,201211040was
Start Time,1:05pm,201211040was
Surface,grass,201211040was
Duration,3:17,201211040was
Attendance,"79,767",201211040was
Weather,"50 degrees, relative humidity 44%, wind 3 mph",201211040was
Vegas Line,Washington Redskins -3.0,201211040was
Over/Under,48.5 (under),201211040was
Stadium,Lucas Oil Stadium (retractable roof),201211040clt
Start Time,1:02pm,201211040clt
Surface,fieldturf,201211040clt
Duration,3:19,201211040clt
Attendance,"66,479",201211040clt
Weather,"44 degrees, wind 9 mph",201211040clt
Vegas Line,Miami Dolphins -2.0,201211040clt
Over/Under,43.5 (under),201211040clt
Stadium,Reliant Stadium (retractable roof),201211040htx
Start Time,12:02pm,201211040htx
Surface,grass,201211040htx
Duration,3:01,201211040htx
Attendance,"71,698",201211040htx
Weather,"79 degrees, wind 3 mph",201211040htx
Vegas Line,Houston Texans -11.5,201211040htx
Over/Under,48.0 (under),201211040htx
Stadium,LP Field,201211040oti
Start Time,12:04pm,201211040oti
Surface,grass,201211040oti
Duration,3:07,201211040oti
Attendance,"69,143",201211040oti
Weather,"50 degrees, relative humidity 63%, wind 6 mph",201211040oti
Vegas Line,Chicago Bears -5.0,201211040oti
Over/Under,43.5 (over),201211040oti
Stadium,EverBank Field,201211040jax
Start Time,1:04pm,201211040jax
Surface,grass,201211040jax
Duration,2:47,201211040jax
Attendance,"63,050",201211040jax
Vegas Line,Detroit Lions -6.0,201211040jax
Over/Under,44.0 (over),201211040jax
Stadium,Georgia Dome (dome),201211040atl
Start Time,8:31pm,201211040atl
Surface,fieldturf,201211040atl
Duration,2:54,201211040atl
Attendance,"70,840",201211040atl
Vegas Line,Atlanta Falcons -4.5,201211040atl
Over/Under,47.5 (under),201211040atl
Stadium,O.co Coliseum,201211040rai
Start Time,1:05pm,201211040rai
Surface,grass,201211040rai
Duration,3:32,201211040rai
Attendance,"52,055",201211040rai
Weather,"71 degrees, relative humidity 55%, wind 7 mph",201211040rai
Vegas Line,Oakland Raiders -1.0,201211040rai
Over/Under,47.5 (over),201211040rai
Stadium,Cleveland Browns Stadium,201211040cle
Start Time,1:03pm,201211040cle
Surface,grass,201211040cle
Duration,3:02,201211040cle
Attendance,"65,449",201211040cle
Weather,"39 degrees, relative humidity 69%, wind 8 mph",201211040cle
Vegas Line,Baltimore Ravens -3.5,201211040cle
Over/Under,44.0 (under),201211040cle
Stadium,CenturyLink Field,201211040sea
Start Time,1:06pm,201211040sea
Surface,fieldturf,201211040sea
Duration,3:00,201211040sea
Attendance,"67,584",201211040sea
Weather,"60 degrees, relative humidity 89%, wind 5 mph",201211040sea
Vegas Line,Seattle Seahawks -4.0,201211040sea
Over/Under,38.5 (over),201211040sea
Stadium,Lambeau Field,201211040gnb
Start Time,12:02pm,201211040gnb
Surface,grass,201211040gnb
Duration,3:14,201211040gnb
Attendance,"70,504",201211040gnb
Weather,"39 degrees, relative humidity 57%, wind 7 mph",201211040gnb
Vegas Line,Green Bay Packers -10.5,201211040gnb
Over/Under,43.5 (over),201211040gnb
Stadium,MetLife Stadium,201211040nyg
Start Time,4:26pm,201211040nyg
Surface,fieldturf,201211040nyg
Duration,3:03,201211040nyg
Attendance,"80,991",201211040nyg
Weather,"44 degrees, relative humidity 58%, wind 5 mph",201211040nyg
Vegas Line,New York Giants -3.5,201211040nyg
Over/Under,47.5 (under),201211040nyg
Stadium,Louisiana Superdome (dome),201211050nor
Start Time,7:40pm,201211050nor
Surface,sportturf,201211050nor
Duration,3:00,201211050nor
Attendance,"73,099",201211050nor
Weather,"69 degrees, wind 7 mph",201211050nor
Vegas Line,New Orleans Saints -3.0,201211050nor
Over/Under,52.0 (under),201211050nor
Stadium,EverBank Field,201211080jax
Start Time,8:30pm,201211080jax
Surface,grass,201211080jax
Duration,3:03,201211080jax
Attendance,"63,272",201211080jax
Vegas Line,Indianapolis Colts -3.5,201211080jax
Over/Under,43.5 (under),201211080jax
Stadium,Soldier Field (II),201211110chi
Start Time,7:31pm,201211110chi
Surface,grass,201211110chi
Duration,3:01,201211110chi
Attendance,"62,410",201211110chi
Weather,"54 degrees, relative humidity 90%, wind 8 mph",201211110chi
Vegas Line,Chicago Bears -1.0,201211110chi
Over/Under,40.0 (under),201211110chi
Stadium,M&T Bank Stadium,201211110rav
Start Time,1:02pm,201211110rav
Surface,sportturf,201211110rav
Duration,3:06,201211110rav
Attendance,"71,339",201211110rav
Weather,"61 degrees, relative humidity 56%, wind 6 mph",201211110rav
Vegas Line,Baltimore Ravens -7.5,201211110rav
Over/Under,47.5 (over),201211110rav
Stadium,Gillette Stadium,201211110nwe
Start Time,1:02pm,201211110nwe
Surface,fieldturf,201211110nwe
Duration,3:12,201211110nwe
Attendance,"68,756",201211110nwe
Weather,"60 degrees, relative humidity 55%, wind 1 mph",201211110nwe
Vegas Line,New England Patriots -13.5,201211110nwe
Over/Under,54.0 (over),201211110nwe
Stadium,Paul Brown Stadium,201211110cin
Start Time,1:03pm,201211110cin
Surface,fieldturf,201211110cin
Duration,3:01,201211110cin
Attendance,"56,614",201211110cin
Weather,"69 degrees, relative humidity 30%, wind 1 mph",201211110cin
Vegas Line,New York Giants -4.5,201211110cin
Over/Under,47.5 (under),201211110cin
Stadium,Lincoln Financial Field,201211110phi
Start Time,4:25pm,201211110phi
Surface,grass,201211110phi
Duration,3:12,201211110phi
Attendance,"69,144",201211110phi
Weather,"63 degrees, relative humidity 45%, wind 7 mph",201211110phi
Vegas Line,Dallas Cowboys -2.5,201211110phi
Over/Under,44.5 (over),201211110phi
Stadium,Candlestick Park,201211110sfo
Start Time,1:25pm,201211110sfo
Surface,grass,201211110sfo
Duration,3:50,201211110sfo
Attendance,"69,732",201211110sfo
Weather,"55 degrees, relative humidity 59%, wind 5 mph",201211110sfo
Vegas Line,San Francisco 49ers -13.0,201211110sfo
Over/Under,38.0 (over),201211110sfo
Stadium,Louisiana Superdome (dome),201211110nor
Start Time,12:02pm,201211110nor
Surface,sportturf,201211110nor
Duration,3:03,201211110nor
Attendance,"73,126",201211110nor
Weather,"79 degrees, wind 1 mph",201211110nor
Vegas Line,Atlanta Falcons -1.5,201211110nor
Over/Under,54.0 (over),201211110nor
Stadium,CenturyLink Field,201211110sea
Start Time,1:06pm,201211110sea
Surface,fieldturf,201211110sea
Duration,2:54,201211110sea
Attendance,"67,841",201211110sea
Weather,"43 degrees, relative humidity 66%, wind 2 mph",201211110sea
Vegas Line,Seattle Seahawks -5.5,201211110sea
Over/Under,38.5 (under),201211110sea
Stadium,Raymond James Stadium,201211110tam
Start Time,1:03pm,201211110tam
Surface,grass,201211110tam
Duration,2:55,201211110tam
Attendance,"54,813",201211110tam
Weather,"80 degrees, relative humidity 51%, wind 1 mph",201211110tam
Vegas Line,Tampa Bay Buccaneers -3.0,201211110tam
Over/Under,47.0 (over),201211110tam
Stadium,Bank of America Stadium,201211110car
Start Time,1:02pm,201211110car
Surface,grass,201211110car
Duration,3:11,201211110car
Attendance,"73,939",201211110car
Vegas Line,Denver Broncos -4.0,201211110car
Over/Under,47.0 (over),201211110car
Stadium,Mall of America Field (dome),201211110min
Start Time,12:05pm,201211110min
Surface,sportturf,201211110min
Duration,2:58,201211110min
Attendance,"64,059",201211110min
Vegas Line,Detroit Lions -3.0,201211110min
Over/Under,45.5 (over),201211110min
Stadium,Sun Life Stadium,201211110mia
Start Time,1:03pm,201211110mia
Surface,grass,201211110mia
Duration,2:54,201211110mia
Attendance,"60,165",201211110mia
Weather,"78 degrees, relative humidity 52%, wind 2 mph",201211110mia
Vegas Line,Miami Dolphins -7.0,201211110mia
Over/Under,44.0 (under),201211110mia
Stadium,Heinz Field,201211120pit
Start Time,8:40pm,201211120pit
Surface,grass,201211120pit
Duration,3:05,201211120pit
Attendance,"57,644",201211120pit
Weather,"45 degrees, relative humidity 84%, wind 1 mph",201211120pit
Vegas Line,Pittsburgh Steelers -13.0,201211120pit
Over/Under,40.0 (under),201211120pit
Stadium,Ralph Wilson Stadium,201211150buf
Start Time,8:29pm,201211150buf
Surface,a_turf,201211150buf
Duration,3:04,201211150buf
Attendance,"69,118",201211150buf
Weather,"35 degrees, relative humidity 73%, wind 5 mph",201211150buf
Vegas Line,Buffalo Bills -2.5,201211150buf
Over/Under,46.0 (under),201211150buf
Stadium,Edward Jones Dome (dome),201211180ram
Start Time,12:00pm,201211180ram
Surface,astroplay,201211180ram
Duration,2:59,201211180ram
Attendance,"57,711",201211180ram
Vegas Line,St. Louis Rams -3.5,201211180ram
Over/Under,38.5 (over),201211180ram
Stadium,Bank of America Stadium,201211180car
Start Time,1:04pm,201211180car
Surface,grass,201211180car
Duration,3:38,201211180car
Attendance,"72,603",201211180car
Weather,"53 degrees, relative humidity 15%, wind 9 mph",201211180car
Vegas Line,Tampa Bay Buccaneers -1.5,201211180car
Over/Under,47.0 (over),201211180car
Stadium,Cowboys Stadium (dome),201211180dal
Start Time,12:04pm,201211180dal
Surface,matrixturf,201211180dal
Duration,3:47,201211180dal
Attendance,"81,936",201211180dal
Vegas Line,Dallas Cowboys -7.0,201211180dal
Over/Under,43.5 (under),201211180dal
Stadium,O.co Coliseum,201211180rai
Start Time,1:05pm,201211180rai
Surface,grass,201211180rai
Duration,3:11,201211180rai
Attendance,"56,880",201211180rai
Weather,"61 degrees, relative humidity 62%, wind 3 mph",201211180rai
Vegas Line,New Orleans Saints -6.5,201211180rai
Over/Under,56.0 (under),201211180rai
Stadium,Gillette Stadium,201211180nwe
Start Time,4:25pm,201211180nwe
Surface,fieldturf,201211180nwe
Duration,3:03,201211180nwe
Attendance,"68,756",201211180nwe
Weather,"42 degrees, relative humidity 62%, wind 1 mph",201211180nwe
Vegas Line,New England Patriots -10.0,201211180nwe
Over/Under,55.0 (over),201211180nwe
Stadium,Arrowhead Stadium,201211180kan
Start Time,12:03pm,201211180kan
Surface,grass,201211180kan
Duration,2:56,201211180kan
Attendance,"63,336",201211180kan
Weather,"59 degrees, relative humidity 37%, wind 1 mph",201211180kan
Vegas Line,Cincinnati Bengals -3.0,201211180kan
Over/Under,42.5 (under),201211180kan
Stadium,Heinz Field,201211180pit
Start Time,8:30pm,201211180pit
Surface,grass,201211180pit
Duration,3:06,201211180pit
Attendance,"63,446",201211180pit
Weather,"46 degrees, relative humidity 52%, wind 5 mph",201211180pit
Vegas Line,Baltimore Ravens -3.0,201211180pit
Over/Under,40.5 (under),201211180pit
Stadium,Ford Field (dome),201211180det
Start Time,1:02pm,201211180det
Surface,fieldturf,201211180det
Duration,3:15,201211180det
Attendance,"63,716",201211180det
Vegas Line,Green Bay Packers -3.0,201211180det
Over/Under,53.5 (under),201211180det
Stadium,Sports Authority Field at Mile High,201211180den
Start Time,2:25pm,201211180den
Surface,grass,201211180den
Duration,3:23,201211180den
Attendance,"76,769",201211180den
Weather,"62 degrees, relative humidity 22%, wind 3 mph",201211180den
Vegas Line,Denver Broncos -7.5,201211180den
Over/Under,48.0 (over),201211180den
Stadium,Reliant Stadium (retractable roof),201211180htx
Start Time,12:03pm,201211180htx
Surface,grass,201211180htx
Duration,3:49,201211180htx
Attendance,"71,676",201211180htx
Weather,"70 degrees, wind 7 mph",201211180htx
Vegas Line,Houston Texans -15.5,201211180htx
Over/Under,40.5 (over),201211180htx
Stadium,Georgia Dome (dome),201211180atl
Start Time,1:03pm,201211180atl
Surface,fieldturf,201211180atl
Duration,3:12,201211180atl
Attendance,"69,630",201211180atl
Vegas Line,Atlanta Falcons -9.5,201211180atl
Over/Under,44.0 (under),201211180atl
Stadium,FedEx Field,201211180was
Start Time,1:03pm,201211180was
Surface,grass,201211180was
Duration,3:09,201211180was
Attendance,"79,327",201211180was
Weather,"52 degrees, relative humidity 55%, wind 9 mph",201211180was
Vegas Line,Washington Redskins -3.5,201211180was
Over/Under,46.0 (under),201211180was
Stadium,Candlestick Park,201211190sfo
Start Time,5:40pm,201211190sfo
Surface,grass,201211190sfo
Duration,2:53,201211190sfo
Attendance,"69,732",201211190sfo
Weather,"64 degrees, relative humidity 52%, wind 1 mph",201211190sfo
Vegas Line,San Francisco 49ers -5.0,201211190sfo
Over/Under,35.0 (over),201211190sfo
Stadium,Cowboys Stadium (dome),201211220dal
Start Time,3:41pm,201211220dal
Surface,matrixturf,201211220dal
Duration,3:29,201211220dal
Attendance,"90,166",201211220dal
Vegas Line,Dallas Cowboys -3.5,201211220dal
Over/Under,47.5 (over),201211220dal
Stadium,Ford Field (dome),201211220det
Start Time,12:39pm,201211220det
Surface,fieldturf,201211220det
Duration,4:00,201211220det
Attendance,"64,827",201211220det
Vegas Line,Houston Texans -4.0,201211220det
Over/Under,49.0 (over),201211220det
Stadium,MetLife Stadium,201211220nyj
Start Time,8:31pm,201211220nyj
Surface,fieldturf,201211220nyj
Duration,3:02,201211220nyj
Attendance,"79,088",201211220nyj
Weather,"46 degrees, relative humidity 72%, wind 2 mph",201211220nyj
Vegas Line,New England Patriots -7.0,201211220nyj
Over/Under,48.5 (over),201211220nyj
Stadium,Lucas Oil Stadium (retractable roof),201211250clt
Start Time,1:03pm,201211250clt
Surface,fieldturf,201211250clt
Duration,3:08,201211250clt
Attendance,"64,366",201211250clt
Weather,"45 degrees, wind 1 mph",201211250clt
Vegas Line,Indianapolis Colts -3.0,201211250clt
Over/Under,51.5 (under),201211250clt
Stadium,Arrowhead Stadium,201211250kan
Start Time,12:03pm,201211250kan
Surface,grass,201211250kan
Duration,2:59,201211250kan
Attendance,"74,244",201211250kan
Weather,"52 degrees, relative humidity 38%, wind 5 mph",201211250kan
Vegas Line,Denver Broncos -10.5,201211250kan
Over/Under,42.5 (under),201211250kan
Stadium,Cleveland Browns Stadium,201211250cle
Start Time,1:02pm,201211250cle
Surface,grass,201211250cle
Duration,3:09,201211250cle
Attendance,"69,661",201211250cle
Weather,"34 degrees, relative humidity 65%, wind 1 mph",201211250cle
Vegas Line,Pittsburgh Steelers -2.0,201211250cle
Over/Under,33.5 (over),201211250cle
Stadium,University of Phoenix Stadium (retractable roof),201211250crd
Start Time,2:25pm,201211250crd
Surface,grass,201211250crd
Duration,3:08,201211250crd
Attendance,"60,062",201211250crd
Vegas Line,Arizona Cardinals -1.0,201211250crd
Over/Under,36.5 (over),201211250crd
Stadium,Qualcomm Stadium,201211250sdg
Start Time,1:05pm,201211250sdg
Surface,grass,201211250sdg
Duration,3:49,201211250sdg
Attendance,"57,882",201211250sdg
Weather,"59 degrees, relative humidity 82%, wind 1 mph",201211250sdg
Vegas Line,Baltimore Ravens -1.0,201211250sdg
Over/Under,47.0 (under),201211250sdg
Stadium,Raymond James Stadium,201211250tam
Start Time,1:02pm,201211250tam
Surface,grass,201211250tam
Duration,2:52,201211250tam
Attendance,"54,400",201211250tam
Weather,"65 degrees, relative humidity 30%, wind 7 mph",201211250tam
Vegas Line,Atlanta Falcons -1.5,201211250tam
Over/Under,51.5 (under),201211250tam
Stadium,Sun Life Stadium,201211250mia
Start Time,1:03pm,201211250mia
Surface,grass,201211250mia
Duration,2:55,201211250mia
Attendance,"51,295",201211250mia
